case_id,case_date,court,text,problem_type,favours
cff4532f-2c64-445f-be48-c289217c6903,06-06-2001,Delhi High Court,Party A sold the land without having the original property documents Survey reports were inconclusive.,Fraudulent Sale,Party B
02422df6-b12b-450b-a373-5c0174dd68b5,11-07-2012,Bombay High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
2eed9049-4150-4bd0-8d5c-780f61a6fb33,19-07-2009,Gujarat High Court,Party A bought land but the developer did not build promised facilities Additional evidence was submitted.,Fraud by Developer,Party A
d96055fd-a7d7-47ba-a9ee-849eeb5d6aa1,01-10-2012,Gujarat High Court,The title deed has errors in names which Party A is trying to correct Third-party buyers are involved.,Title Defect,Party A
3ece95e3-9dda-40f8-a33e-d3abbddad345,11-03-2009,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Local authorities intervened.,Boundary Dispute,Party B
69f8760d-b4be-47ce-bfc1-9a5c2c885489,22-02-2019,Calcutta High Court,Party A is blocking Party B's right of way through the property Dispute went to court.,Easement Issue,Party B
abd1d748-1140-4615-96b5-5a365ac86b2a,06-11-2013,Karnataka High Court,Party A sold the land without having the original property documents Dispute went to court.,Fraudulent Sale,Party B
c0631567-a62e-48b2-8259-c17f6e23e5e1,19-11-2023,Kerala High Court,Party A is blocking Party B's right of way through the property Dispute went to court.,Easement Issue,Party B
7375eafd-61c2-43f7-ab14-a657dbec4329,28-11-2025,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Additional evidence was submitted.,Boundary Dispute,Party B
bf02e050-e07e-4a01-82e0-3ae54e4680cb,05-08-2025,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty Additional evidence was submitted.,Stamp Duty Fraud,Party A
429f2081-a27c-430e-a363-89f78f4519f5,18-07-2007,Calcutta High Court,Party A polluted the nearby farmland affecting Party B's crops,Environmental Dispute,Party B
9b4ad9b3-2dcc-4750-895b-605b3066ac53,07-08-2019,Punjab and Haryana High Court,Party A sold the land without having the original property documents,Fraudulent Sale,Party B
391680b1-3106-4b94-9107-7ef2d6a4149b,17-04-2002,Kerala High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
4f4776a8-bf64-43c5-9fb6-5b793864f184,26-04-2002,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty Additional evidence was submitted.,Stamp Duty Fraud,Party A
009988df-f1a8-4d43-ab38-bf75d66b9f00,15-04-2005,Karnataka High Court,Party B failed to repay the mortgage leading to bank claiming land Survey reports were inconclusive.,Mortgage Default,Party A
19b785f1-5066-4401-ba7d-8ff370faa4da,20-04-2011,Karnataka High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
806d49a4-7ade-4e47-a3d2-6a1dfe0c55bc,20-12-2014,Gujarat High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
699f225d-f319-4ac9-a92e-3f325b135908,09-11-2011,Kerala High Court,Party A is blocking Party B's right of way through the property,Easement Issue,Party B
e699a03b-7088-4890-a4e3-af16522e31aa,30-05-2013,Karnataka High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
7ee691fd-782c-43fd-b853-866a2f205026,29-11-2002,Bombay High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
d89cad59-2ffb-4bd9-b943-fac249307133,01-11-2010,Kerala High Court,Party B claims adverse possession after staying 15 years without objection Case is pending investigation.,Adverse Possession,Party B
06e83426-b33a-41e5-b852-7b80527ac41e,11-11-2021,Karnataka High Court,Boundary pillars were moved by Party B to extend their property Local authorities intervened.,Boundary Dispute,Party A
3cb541af-02a7-411e-afc7-f3ba3ef67eef,05-12-2021,Punjab and Haryana High Court,Party A sold the land without having the original property documents Third-party buyers are involved.,Fraudulent Sale,Party B
1741a0bf-08ee-4e99-99b0-f478ca53fa99,02-12-2004,Madras High Court,Family members are contesting Party A's inherited property rights,Inheritance Dispute,Party B
5bd4dd8d-1c68-4316-8de1-9cd6bb48d64f,10-10-2014,Gujarat High Court,Power of attorney given by Party A was misused by Party B to sell the land Local authorities intervened.,Power of Attorney Misuse,Party A
ec473188-d424-4f95-97c2-3e7396f5871b,09-07-2021,Delhi High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
f966e70a-fb2c-42b0-acd7-7218ada4a24e,27-11-2001,Calcutta High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
ec774c5f-0c38-47c9-81ab-379cadb1f63d,21-04-2015,Bombay High Court,Party B claims adverse possession after staying 15 years without objection Survey reports were inconclusive.,Adverse Possession,Party B
bf785784-9ca2-40f4-a3b5-818b2fba3b51,24-02-2001,Bombay High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
52f75efd-ff1c-4c70-9d04-859c3da38336,19-01-2000,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
95d8ec49-dcc7-42e7-baa3-66c5315e1107,27-03-2018,Bombay High Court,Party A bought land but the developer did not build promised facilities Case is pending investigation.,Fraud by Developer,Party A
64474e48-a797-4b1a-8d9e-e1b81139c9f1,01-03-2014,Madras High Court,Party B illegally constructed a building on Party A's farmland Local authorities intervened.,Illegal Encroachment,Party A
8838df4b-f14a-4074-a29a-290fa3fbbc41,28-02-2003,Punjab and Haryana High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
30bbadbd-08c4-46f4-8f2b-c36bc5647275,21-03-2001,Delhi High Court,Party A bought land but the developer did not build promised facilities Local authorities intervened.,Fraud by Developer,Party A
c925db5e-d6c7-47fd-9eb7-de592f53a13d,15-09-2002,Calcutta High Court,Party B failed to repay the mortgage leading to bank claiming land Case is pending investigation.,Mortgage Default,Party A
17dd4d07-8cac-43ae-a244-e580aecdcedd,28-06-2009,Karnataka High Court,Party B failed to repay the mortgage leading to bank claiming land Third-party buyers are involved.,Mortgage Default,Party A
c3df5bb5-37d5-4a6b-923b-eca63b45540a,22-09-2017,Kerala High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
81a968d1-ee7d-4b7c-97ec-64e89996e11d,11-10-2007,Bombay High Court,Party B claims adverse possession after staying 15 years without objection Third-party buyers are involved.,Adverse Possession,Party B
87cdbc72-09da-45b8-801b-7f824fa2bb6a,10-09-2004,Madras High Court,Party B registered the sale deed without paying full stamp duty Dispute went to court.,Stamp Duty Fraud,Party A
4c0c750d-4210-49f1-a7bc-72c78fd02571,07-03-2021,Calcutta High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Third-party buyers are involved.,Boundary Dispute,Party B
7bb5abea-7f8f-4915-955e-22c7192c6e25,19-09-2020,Punjab and Haryana High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
bcfc79f9-08c6-4f69-9bc2-bbdaf37fefcc,26-10-2005,Bombay High Court,Party A bought land but the developer did not build promised facilities Case is pending investigation.,Fraud by Developer,Party A
7fa33266-2078-495d-a24d-e4554d72918e,13-03-2012,Bombay High Court,Party A is operating a commercial shop in a residential land zone,Zoning Law Violation,Party B
ee3d470b-062a-4c11-96d7-fe22d7ed4d33,19-12-2021,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
f3d775c5-c8c9-4826-95cb-da0132e04df9,28-04-2018,Punjab and Haryana High Court,Party B claims adverse possession after staying 15 years without objection Dispute went to court.,Adverse Possession,Party B
e1092b57-d3e5-4283-9cd8-27330ade4cce,26-12-2023,Calcutta High Court,Government acquired Party A's land without fair compensation,Land Acquisition Issue,Party A
e0a20a4e-a59a-4145-85c0-b002ec36b600,30-01-2013,Karnataka High Court,Government acquired Party A's land without fair compensation Third-party buyers are involved.,Land Acquisition Issue,Party A
cc591e64-3a19-4853-bbf0-ba8a29d1c049,31-05-2005,Delhi High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
74027d96-9b56-4142-b996-9966d0f9bfe5,10-10-2023,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
7bd49600-6f5a-424b-a619-d4c6f3523e9e,12-05-2018,Calcutta High Court,The title deed has errors in names which Party A is trying to correct Dispute went to court.,Title Defect,Party A
f0079eb8-78af-49d7-9083-4586ce15e79b,12-07-2015,Calcutta High Court,Power of attorney given by Party A was misused by Party B to sell the land,Power of Attorney Misuse,Party A
d7267758-c7e0-4d46-bb7e-a872753ccae3,20-06-2018,Delhi High Court,The ownership of the land is challenged by Party B due to missing title documents Dispute went to court.,Ownership Dispute,Party B
192ab167-7bed-4545-82bf-56fc8350e030,16-06-2024,Kerala High Court,Party B registered the sale deed without paying full stamp duty Third-party buyers are involved.,Stamp Duty Fraud,Party A
bc8104ff-8f43-4ca8-a6d6-dc60b32c134b,08-01-2018,Karnataka High Court,Family members are contesting Party A's inherited property rights Dispute went to court.,Inheritance Dispute,Party B
496a1ccb-3e4a-4125-ac09-853f170dbd29,28-12-2024,Punjab and Haryana High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
0ed0588d-c60a-45f1-9123-9302e9b2abe1,25-04-2009,Kerala High Court,The ownership of the land is challenged by Party B due to missing title documents,Ownership Dispute,Party B
c1e31a3c-d0c4-47e5-b3bf-3d6fd20e97a0,02-10-2010,Karnataka High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Additional evidence was submitted.,Boundary Dispute,Party B
74b29412-8160-4c78-a599-54ba61c0660b,20-07-2005,Delhi High Court,Party A polluted the nearby farmland affecting Party B's crops Local authorities intervened.,Environmental Dispute,Party B
3347e903-6564-4f86-b63a-8b2c4986eb10,07-06-2007,Delhi High Court,Boundary pillars were moved by Party B to extend their property Local authorities intervened.,Boundary Dispute,Party A
6e604118-8822-47d5-9ccf-af7d0a8a02eb,03-04-2022,Punjab and Haryana High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
1c0aabe7-7eb1-4f6a-952e-127cdde91347,30-06-2023,Kerala High Court,Party A is blocking Party B's right of way through the property Case is pending investigation.,Easement Issue,Party B
2d79ce56-ba0e-4541-8e3d-57cc745a15f3,31-01-2009,Punjab and Haryana High Court,Party B registered the sale deed without paying full stamp duty Survey reports were inconclusive.,Stamp Duty Fraud,Party A
7fea3766-b611-47d6-955b-846e1e1f978c,25-11-2007,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
8d9d975f-538b-478a-ae17-73d0efe81dfe,04-12-2002,Kerala High Court,Government acquired Party A's land without fair compensation Third-party buyers are involved.,Land Acquisition Issue,Party A
799def21-cf6d-45fc-a24c-4f8bf5b958f3,27-06-2012,Kerala High Court,Party A is blocking Party B's right of way through the property Survey reports were inconclusive.,Easement Issue,Party B
9a4518c6-8200-44e4-9acb-3f737dda7297,12-08-2009,Madras High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
9401f225-aa6c-4fb6-879c-abbe6a5b8674,23-06-2019,Kerala High Court,Party A polluted the nearby farmland affecting Party B's crops Additional evidence was submitted.,Environmental Dispute,Party B
b157c23f-0c15-413f-9405-22e4878840b6,13-01-2008,Kerala High Court,Family members are contesting Party A's inherited property rights,Inheritance Dispute,Party B
0506f62d-690f-4a4c-b59d-a6d09ed7cf14,21-12-2009,Calcutta High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
8357d043-b63c-4f96-a57f-c9a221764bd6,02-09-2005,Delhi High Court,Party A is operating a commercial shop in a residential land zone Survey reports were inconclusive.,Zoning Law Violation,Party B
4bc44be9-c91c-4be6-8902-9549daab1195,08-02-2019,Bombay High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
2285fff5-575f-42e4-9a7d-2bda4b5a81ab,21-05-2003,Karnataka High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
